"UNIT CODE","UNIT NAME","ORGAN CODE","ORGAN NAME","SUPERIOR ORGAN CODE","SUPERIOR ORGAN NAME"
120342,QUARTO DO SETIMO GRUPO DE AVIACAO            ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120400,DESTACAMENTO DE PROTECAO AO VOO - 31         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120401,DESTACAMENTO DE PROTECAO AO VOO - 32         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120402,DESTACAMENTO DE PROTECAO AO VOO - 33         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120403,DESTACAMENTO DE PROTECAO AO VOO - 34         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120404,DESTACAMENTO DE PROTECAO AO VOO - 41         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120405,DESTACAMENTO DE PROTECAO AO VOO - 43         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120406,DESTACAMENTO DE PROTECAO AO VOO - 61         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120407,DESTACAMENTO DE PROTEçAO AO VOO - 62         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120408,DESTACAMENTO DE PROTECAO AO VOO - 63         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120409,DESTACAMENTO DE PROTECAO AO VOO DE ANAPOLIS  ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120410,DESTACAMENTO DE  PROTECAO AO VOO - BRASILIA  ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
150266,FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA - BAGE,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
135368,DIRETORIA DE FINANCAS                        ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135369,DEPARTAMENTO DE CONTABILIDADE                ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135370,DEPARTAMENTO FINANCEIRO                      ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135371,DEPART.DE CONTROLE E EXECUCAO ORCAMENTARIA   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135372,DIRETORIA DE ADMINISTRACAO                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135373,DEPARTAMENTO  ADMINISTRATIVO                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135374,DEPARTAMENTO DE RECURSOS HUMANOS             ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135375,DEPARTAMENTO DE INFORMATICA                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135376,DEPART.DE ORGANIZACAO E METODOS              ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135377,GRUPO ESP.TRAB.P/DESATIV.ALIEN.ATIVOS PATRIM.,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135378,PESSOAL A DISPOSICAO DE OUTROS ORGAOS        ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135379,COORDENADORIA DE MODERNIZACAO E INFORMATICA  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135380,SECRETARIA NACIONAL DE ABASTECIMENTO         ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135381,UNIDADE ARMAZENADORA EDEIA                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135382,UA/MARABA                                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135383,UA/BOA VISTA                                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135384,UA/TAIANO                                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135385,UA/NOVO PARAISO                              ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135386,UNID. ARMAZENADORA CAMPO GRANDE I            ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135388,DEPARTAMENTO DE PLANEJAMENTO E AVALIACAO     ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135389,COORDENADORIA DE SUPERVISAO TECNICA          ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135390,COORDENADORIA DE COBRANCA                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135391,UA/ALTAMIRA                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135395,UA ITAITUBA                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135396,UA/ROLANDIA                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135397,UA/CHAPADAO DO SUL                           ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135398,UA/ARACOIABA                                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135399,UA/TIANGUA                                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135400,UC RUSSAS                                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135401,UC IGUATU                                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135402,UNIDADE ESTOQUE ESTRATEGICO/MS               ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135004,EMBRAPA AGROENERGIA/BRASILIA/DF              ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135005,EMBRAPA RORAIMA/BOA VISTA/RR                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135006,EMBRAPA AMAZONIA ORIENTAL/BELEM/PA           ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135007,EMBRAPA PESCA E AQUICULTURA/PALMAS/TO        ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135008,EMBRAPA AMAPA/MACAPA/AP                      ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135009,EMBRAPA MEIO-NORTE/TERESINA/PI               ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135010,EMBRAPA CAPRINOS E OVINOS/SOBRAL/CE          ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135011,EMBRAPA ALGODAO/CAMPINA GRANDE/PB            ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135012,EMBRAPA SEMIARIDO/PETROLINA/PE               ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135013,EMBRAPA TABULEIROS COSTEIROS/ARACAJU/SE      ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135014,EMBRAPA MANDIOCA FRUT./CRUZ DAS ALMAS/BA     ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135015,EMBRAPA GADO DE LEITE/JUIZ DE FORA/MG        ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135016,EMBRAPA MILHO E SORGO/SETE LAGOAS/MG         ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135017,EMBRAPA GADO DE CORTE/CAMPO GRANDE/MS        ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135018,EMBRAPA PANTANAL/CORUMBA/MS                  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135019,EMBRAPA AGROPECUARIA OESTE/DOURADOS/MS       ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135020,EMBRAPA AGROINDUSTRIA DE ALIMENTOS/ RJ       ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135021,EMBRAPA SOLOS/RIO DE JANEIRO/RJ              ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135022,EMBRAPA AGROSSILVIPASTORIL/SINOP/MT          ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135023,EMBRAPA AGROBIOLOGIA/SEROPEDICA/RJ           ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135024,EMBRAPA PECUARIA SUDESTE/SÃO CARLOS/SP       ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135025,EMBRAPA MEIO AMBIENTE/JAGUARIUNA/SP          ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135026,EMBRAPA INSTRUMENTAÇÃO/SÃO CARLOS/SP         ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135027,EMBRAPA AGRICULTURA DIGITAL/CAMPINAS/SP      ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135028,EMBRAPA FLORESTAS/COLOMBO/PR                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135029,EMBRAPA SOJA/LONDRINA PR                     ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135030,EMBRAPA SUINOS E AVES/CONCORDIA/SC           ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135031,EMBRAPA CLIMA TEMPERADO/PELOTAS/RS           ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135032,EMBRAPA TRIGO/PASSO FUNDO/RS                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135033,EMBRAPA UVA E VINHO/BENTO GONÇALVES/RS       ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135034,EMBRAPA/DEIT                                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
120411,DESTACAMENTO DE PROTECAO AO VOO - CACHIMBO   ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120412,DESTACAMENTO DE PROTECAO AO VOO - CUIABA     ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120413,DESTACAMENTO DE PROTECAO AO VOO - 21         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120414,DESTACAMENTO DE PROTECAO AO VOO - 23         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120415,DESTACAMENTO DE PROTECAO AO VOO - 26         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120416,DESTACAMENTO DE PROTECAO AO VOO - 27         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120417,DESTACAMENTO DE PROTECAO AO VOO - 28         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120418,DESTACAMENTO DE PROTECAO AO VOO - 42         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120419,DESTACAMENTO DE PROTECAO AO VOO - 51         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120420,DESTACAMENTO DE PROTECAO AO VOO - 52         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120421,DESTACAMENTO DE PROTECAO AO VOO - 53         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120422,DESTACAMENTO DE PROTECAO AO VOO - 54         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120423,DESTACAMENTO DE PROTECAO AO VOO - ARACAJU    ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120424,DESTACAMENTO DE PROTECAO AO VOO - BARBACENA  ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120425,DESTACAMENTO DE PROTECAO AO VOO - BELEM      ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120426,DESTACAMENTO DE PROTECAO AO VOO - BH         ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120427,DESTACAMENTO DE PROTECAO AO VOO - BOA VISTA  ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120428,DESTACAMENTO DE PROTECAO AO VOO - C.DE MARTE ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120429,DESTACAMENTO DE PROTECAO AO VOO - C.GRANDE   ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120430,DESTACAMENTO DE PROTECAO AO VOO - CANOAS     ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120431,DESTACAMENTO DE PROTECAO AO VOO - CONFINS    ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120432,DESTACAMENTO DE PROTECAO AO VOO - CURITIBA   ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120433,DESTACAMENTO DE PROTECAO AO VOO - CORUMBA    ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120434,DESTACAMENTO DE PROTECAO AO VOO-EDUARDO GOMES,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120435,DESTACAMENTO DE PROTECAO AO VOO-FLORIANOPOLIS,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120436,DESTACAMENTO DE PROTECAO AO VOO - FORTALEZA  ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120437,DESTACAMENTO DE PROTECAO AO VOO - F.DO IGUACU,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120438,DESTACAMENTO DE PROTECAO AO VOO - GALEAO     ,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120439,DESTACAMENTO DE PROTECAO AO VOO-GUAJARA MIRIM,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120440,DESTACAMENTO DE PROTECAO AO VOO-GUARATINGUETA,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
120441,DESTACAMENTO DE PROTECAO AO VOO - LAGOA SANTA,52111,COMANDO DA AERONAUTICA                       ,52000,MINISTERIO DEFESA                            
135403,UC/BRASILIA TEIMOSA - PE                     ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135404,UC/BEBERIBE - PE                             ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135405,UC/CARUARU - PE                              ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135406,UC/GUARABIRA - PB                            ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135407,UC/GURUPI                                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135408,UC/ITABAIANA                                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135409,UC/ITUMBIARA                                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135410,UA PORTEIRAO                                 ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135411,UA VICENTINOPOLIS                            ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135418,UA/CURRAIS NOVOS                             ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135419,UA RIBEIRA DO POMBAL                         ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135420,UGR/HORTOMERCADO HUMAITA                     ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135421,UGR/HORTOMERCADO LEBLON                      ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135422,UGR/HORTOMERCADO MEIER                       ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135423,UGR/HORTOMERCADO CAMPINHO                    ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135424,UGR/HORTOMERCADO IRAJA                       ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135425,MO/BAHIA                                     ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135426,MO/SERGIPE                                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135427,MO/GO                                        ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135428,MO/DISTRITO FEDERAL                          ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135429,MO/MARANHAO                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135431,MO/MG                                        ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135432,MO/MATO GROSSO DO SUL                        ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135433,MO/RONDONIA                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135434,MO/PARA                                      ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135435,MO/AMAZONAS                                  ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135436,MO/RORAIMA                                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135437,UNIDADE MERCADO OPCAO/PR                     ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135438,MO/PERNAMBUCO                                ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135439,MO/ALAGOAS                                   ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
135440,MO/RIO DE JANEIRO                            ,22211,COMPANHIA NACIONAL DE ABASTECIMENTO          ,22000,"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO "
150286,FUNDACAO UNIVERSIDADE FEDERAL PAMPA/ALEGRETE ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150287,FUNDACAO UNIVERSIDADE FED. PAMPA/CACAPAVA SUL,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150288,FUNDACAO UNIVERSIDADE FED. PAMPA/DOM PEDRITO ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150289,FUNDACAO UNIVERSIDADE FED. PAMPA/ITAQUI      ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150290,FUNDACAO UNIVERSIDADE FED. PAMPA/JAGUARAO    ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150291,FUND. UNIV. FED. DO PAMPA/SANTANA LIVRAMENTO ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150292,FUNDACAO UNIVERSIDADE FEDERAL PAMPA/SAO BORJA,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150293,FUNDACAO UNIVERSIDADE FED.PAMPA/SAO GABRIEL  ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
150294,FUNDACAO UNIVERSIDADE FED.PAMPA/URUGUAIANA   ,26266,FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA       ,26000,MINISTERIO DA EDUCACAO                       
135035,EMBRAPA PECUARIA SUL/BAGE/RS                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135036,EMBRAPA ARROZ E FEIJAO/STO ANTONIO DE GOIAS  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135037,EMBRAPA/SGE/GFC/EOR                          ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135038,EMBRAPA RECURSOS GENETICOS/BRASILIA/DF       ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135039,EMBRAPA CERRADOS/BRASILIA/DF                 ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135040,EMBRAPA HORTALICAS/BRASILIA/DF               ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
135041,EMBRAPA/SIN/CPCA/SIN                         ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  ,22202,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA  
